"","Date","Price","Open","High","Low","Vol.","Return"
"276",2021-05-02,3183,"3,157.00","3,266.00","3,157.00",NA,4.26
"277",2021-05-09,2939,"3,240.00","3,254.00","2,939.00",NA,-7.67
"278",2021-05-16,2869,"2,856.00","2,869.00","2,795.00",NA,-2.38
"279",2021-05-23,2596,"2,881.00","2,881.00","2,596.00",NA,-9.52
"280",2021-05-30,2438,"2,568.00","2,568.00","2,438.00",NA,-6.09
"281",2021-06-06,2857,"2,428.00","2,857.00","2,420.00",NA,17.19
"282",2021-06-13,3218,"2,944.00","3,267.00","2,944.00",NA,12.64
"283",2021-06-20,3255,"3,190.00","3,255.00","3,119.00",NA,1.15
"284",2021-06-27,3285,"3,324.00","3,418.00","3,285.00",NA,0.92
"285",2021-07-04,3300,"3,224.00","3,300.00","3,179.00",NA,0.46
"286",2021-07-11,3039,"3,300.00","3,300.00","3,039.00",NA,-7.91
"287",2021-07-18,3199,"3,059.00","3,199.00","3,053.00",NA,5.26
"288",2021-07-25,3292,"3,210.00","3,292.00","3,154.00",NA,2.91
"289",2021-08-01,3371,"3,282.00","3,376.00","3,281.00",NA,2.4
"290",2021-08-08,3566,"3,371.00","3,566.00","3,371.00",NA,5.78
"291",2021-08-15,4092,"3,606.00","4,092.00","3,606.00",NA,14.75
"292",2021-08-22,4235,"4,147.00","4,235.00","4,147.00",NA,3.49
"293",2021-08-29,3944,"4,132.00","4,132.00","3,944.00",NA,-6.87
"294",2021-09-05,3864,"3,822.00","3,864.00","3,618.00",NA,-2.03
"295",2021-09-12,4275,"4,163.00","4,275.00","4,163.00",NA,10.64
"296",2021-09-19,4644,"4,304.00","4,651.00","4,304.00",NA,8.63
"297",2021-09-26,5202,"4,717.00","5,202.00","4,717.00",NA,12.02
"298",2021-10-03,5526,"5,267.00","5,650.00","5,267.00",NA,6.23
"299",2021-10-10,4854,"5,488.00","5,488.00","4,854.00",NA,-12.16
"300",2021-10-17,4410,"4,732.00","4,751.00","4,410.00",NA,-9.15
"301",2021-10-24,3519,"4,257.00","4,257.00","3,519.00",NA,-20.2
"302",2021-10-31,2715,"3,428.00","3,428.00","2,715.00",NA,-22.85
"303",2021-11-07,2807,"2,718.00","2,861.00","2,718.00",NA,3.39
"304",2021-11-14,2552,"2,759.00","2,759.00","2,430.00",NA,-9.08
"305",2021-11-21,2767,"2,645.00","2,767.00","2,645.00",NA,8.42
"306",2021-11-28,3171,"2,881.00","3,171.00","2,881.00",NA,14.6
"307",2021-12-05,3272,"3,235.00","3,423.00","3,235.00",NA,3.19
"308",2021-12-12,2379,"3,216.00","3,216.00","2,379.00",NA,-27.29
"309",2021-12-19,2217,"2,371.00","2,371.00","2,217.00",NA,-6.81
"310",2022-01-02,2289,"2,285.00","2,296.00","2,285.00",NA,3.25
"311",2022-01-09,1764,"2,277.00","2,277.00","1,764.00",NA,-22.94
"312",2022-01-16,1415,"1,731.00","1,731.00","1,415.00",NA,-19.78
"313",2022-01-23,1381,"1,391.00","1,391.00","1,296.00",NA,-2.4
"314",2022-01-30,1423,"1,418.00","1,440.00","1,418.00",NA,3.04
"315",2022-02-06,1977,"1,422.00","1,977.00","1,422.00",NA,38.93
"316",2022-02-13,1964,"1,984.00","1,984.00","1,886.00",NA,-0.66
"317",2022-02-20,2076,"2,045.00","2,244.00","2,045.00",NA,5.7
"318",2022-02-27,2148,"2,040.00","2,148.00","2,040.00",NA,3.47
"319",2022-03-06,2718,"2,235.00","2,718.00","2,235.00",NA,26.54
"320",2022-03-13,2605,"2,727.00","2,727.00","2,588.00",NA,-4.16
"321",2022-03-20,2544,"2,589.00","2,589.00","2,544.00",NA,-2.34
"322",2022-03-27,2357,"2,484.00","2,484.00","2,357.00",NA,-7.35
"323",2022-04-03,2055,"2,307.00","2,307.00","2,055.00",NA,-12.81
"324",2022-04-10,2137,"2,031.00","2,137.00","2,031.00",NA,3.99
"325",2022-04-17,2307,"2,115.00","2,307.00","2,115.00",NA,7.96
"326",2022-04-24,2404,"2,356.00","2,425.00","2,356.00",NA,4.2
"327",2022-05-01,2718,"2,412.00","2,718.00","2,412.00",NA,13.06
"328",2022-05-08,3104,"2,831.00","3,117.00","2,831.00",NA,14.2
"329",2022-05-15,3344,"3,085.00","3,344.00","3,085.00",NA,7.73
"330",2022-05-22,2681,"3,369.00","3,369.00","2,681.00",NA,-19.83
"331",2022-05-29,2633,"2,571.00","2,633.00","2,566.00",NA,-1.79
"332",2022-06-05,2320,"2,560.00","2,560.00","2,320.00",NA,-11.89
"333",2022-06-12,2578,"2,260.00","2,578.00","2,260.00",NA,11.12
"334",2022-06-19,2331,"2,596.00","2,596.00","2,331.00",NA,-9.58
"335",2022-06-26,2214,"2,295.00","2,295.00","2,186.00",NA,-5.02
"336",2022-07-03,2067,"2,159.00","2,159.00","2,043.00",NA,-6.64
"337",2022-07-10,2150,"2,081.00","2,150.00","2,002.00",NA,4.02
"338",2022-07-17,2146,"2,162.00","2,162.00","2,113.00",NA,-0.19
"339",2022-07-24,1895,"2,114.00","2,114.00","1,895.00",NA,-11.7
"340",2022-07-31,1560,"1,872.00","1,872.00","1,560.00",NA,-17.68
"341",2022-08-07,1477,"1,566.00","1,592.00","1,477.00",NA,-5.32
"342",2022-08-14,1279,"1,404.00","1,404.00","1,279.00",NA,-13.41
"343",2022-08-21,1082,"1,270.00","1,271.00","1,082.00",NA,-15.4
"344",2022-08-28,1086,"1,017.00","1,086.00","965.00",NA,0.37
"345",2022-09-04,1213,"1,133.00","1,133.00","1,133.00",NA,11.69
"346",2022-09-11,1553,"1,256.00","1,256.00","1,256.00",NA,28.03
"347",2022-09-18,1816,"1,729.00","1,729.00","1,729.00",NA,16.93
"348",2022-09-25,1760,"1,813.00","1,813.00","1,813.00",NA,-3.08
"349",2022-10-02,1961,"1,788.00","1,788.00","1,788.00",NA,11.42
"350",2022-10-09,1838,"1,944.00","1,944.00","1,944.00",NA,-6.27
"351",2022-10-16,1819,"1,843.00","1,843.00","1,843.00",NA,-1.03
"352",2022-10-23,1534,"1,797.00","1,797.00","1,797.00",NA,-15.67
"353",2022-10-30,1323,"1,377.00","1,377.00","1,377.00",NA,-13.75
"354",2022-11-06,1355,"1,337.00","1,337.00","1,337.00",NA,2.42
"355",2022-11-13,1189,"1,325.00","1,325.00","1,325.00",NA,-12.25
"356",2022-11-20,1324,"1,177.00","1,177.00","1,177.00",NA,11.35
"357",2022-11-27,1324,"1,347.00","1,347.00","1,347.00",NA,0
"358",2022-12-04,1386,"1,323.00","1,323.00","1,323.00",NA,4.68
"359",2022-12-11,1560,"1,361.00","1,361.00","1,361.00",NA,12.55
"360",2022-12-18,1515,"1,548.00","1,548.00","1,548.00",NA,-2.88
"361",2023-01-01,1130,"1,250.00","1,250.00","1,250.00",NA,-25.41
"362",2023-01-08,946,"1,139.00","1,139.00","1,139.00",NA,-16.28
"363",2023-01-15,763,"946.00","946.00","946.00",NA,-19.34
"364",2023-01-22,676,"740.00","740.00","740.00",NA,-11.4
"365",2023-01-29,621,"680.00","680.00","680.00",NA,-8.14
"366",2023-02-05,602,"608.00","608.00","608.00",NA,-3.06
"367",2023-02-12,538,"616.00","616.00","616.00",NA,-10.63
"368",2023-02-19,883,"552.00","552.00","552.00",NA,64.13
"369",2023-02-26,1211,"990.00","990.00","990.00",NA,37.15
"370",2023-03-05,1424,"1,327.00","1,327.00","1,327.00",NA,17.59
"371",2023-03-12,1535,"1,465.00","1,465.00","1,465.00",NA,7.79
"372",2023-03-19,1489,"1,542.00","1,542.00","1,542.00",NA,-3
"373",2023-03-26,1389,"1,456.00","1,456.00","1,456.00",NA,-6.72
"374",2023-04-02,1560,"1,412.00","1,412.00","1,412.00",NA,12.31
"375",2023-04-09,1435,"1,463.00","1,463.00","1,463.00",NA,-8.01
"376",2023-04-16,1504,"1,412.00","1,412.00","1,412.00",NA,4.81
"377",2023-04-23,1576,"1,517.00","1,517.00","1,517.00",NA,4.79
"378",2023-04-30,1558,"1,552.00","1,552.00","1,552.00",NA,-1.14
"379",2023-05-07,1558,"1,598.00","1,598.00","1,598.00",NA,0
"380",2023-05-14,1384,"1,522.00","1,522.00","1,522.00",NA,-11.17
"381",2023-05-21,1172,"1,365.00","1,365.00","1,365.00",NA,-15.32
"382",2023-05-28,919,"1,123.00","1,123.00","1,123.00",NA,-21.59
"383",2023-06-04,1055,"939.00","939.00","939.00",NA,14.8
"384",2023-06-11,1076,"1,056.00","1,056.00","1,056.00",NA,1.99
"385",2023-06-18,1240,"1,065.00","1,065.00","1,065.00",NA,15.24
"386",2023-06-25,1091,"1,233.00","1,233.00","1,233.00",NA,-12.02
"387",2023-07-02,1009,"1,068.00","1,068.00","1,068.00",NA,-7.52
"388",2023-07-09,1090,"1,024.00","1,024.00","1,024.00",NA,8.03
"389",2023-07-16,978,"1,073.00","1,073.00","1,073.00",NA,-10.28
"390",2023-07-23,1110,"967.00","967.00","967.00",NA,13.5
"391",2023-07-30,1136,"1,127.00","1,127.00","1,127.00",NA,2.34
"392",2023-08-06,1129,"1,145.00","1,145.00","1,145.00",NA,-0.62
"393",2023-08-13,1237,"1,135.00","1,135.00","1,135.00",NA,9.57
"394",2023-08-20,1080,"1,223.00","1,223.00","1,223.00",NA,-12.69
"395",2023-08-27,1065,"1,107.00","1,107.00","1,107.00",NA,-1.39
"396",2023-09-03,1186,"1,083.00","1,083.00","1,083.00",NA,11.36
"397",2023-09-10,1381,"1,209.00","1,209.00","1,209.00",NA,16.44
"398",2023-09-17,1593,"1,439.00","1,439.00","1,439.00",NA,15.35
"399",2023-09-24,1701,"1,614.00","1,614.00","1,614.00",NA,6.78
"400",2023-10-01,1929,"1,737.00","1,737.00","1,737.00",NA,13.4
"401",2023-10-08,1945,"1,991.00","1,991.00","1,991.00",NA,0.83
"402",2023-10-15,2046,"1,972.00","1,972.00","1,972.00",NA,5.19
"403",2023-10-22,1563,"1,949.00","1,949.00","1,949.00",NA,-23.61
"404",2023-10-29,1462,"1,502.00","1,502.00","1,502.00",NA,-6.46
"405",2023-11-05,1643,"1,523.00","1,523.00","1,523.00",NA,12.38
"406",2023-11-12,1820,"1,655.00","1,655.00","1,655.00",NA,10.77
"407",2023-11-19,2102,"1,817.00","1,817.00","1,817.00",NA,15.49
"408",2023-11-26,3192,"2,391.00","2,391.00","2,391.00",NA,51.86
"409",2023-12-03,2483,"3,346.00","3,346.00","3,346.00",NA,-22.21
"410",2023-12-10,2348,"2,509.00","2,509.00","2,509.00",NA,-5.44
"411",2023-12-17,2094,"2,288.00","2,288.00","2,288.00",NA,-10.82
"412",2023-12-31,2110,"2,093.00","2,093.00","2,093.00",NA,0.76
"413",2024-01-07,1460,"2,022.00","2,022.00","2,022.00",NA,-30.81
"414",2024-01-14,1503,"1,360.00","1,360.00","1,360.00",NA,2.95
"415",2024-01-21,1518,"1,518.00","1,518.00","1,518.00",NA,1
"416",2024-01-28,1407,"1,460.00","1,460.00","1,460.00",NA,-7.31
"417",2024-02-04,1545,"1,436.00","1,436.00","1,436.00",NA,9.81
"418",2024-02-11,1610,"1,572.00","1,572.00","1,572.00",NA,4.21
"419",2024-02-18,1866,"1,629.00","1,629.00","1,629.00",NA,15.9
"420",2024-02-25,2203,"1,871.00","1,871.00","1,871.00",NA,18.06
"421",2024-03-03,2345,"2,297.00","2,297.00","2,297.00",NA,6.45
"422",2024-03-10,2374,"2,377.00","2,377.00","2,377.00",NA,1.24
"423",2024-03-17,2196,"2,419.00","2,419.00","2,419.00",NA,-7.5
"424",2024-03-24,1821,"2,123.00","2,123.00","2,123.00",NA,-17.08
"425",2024-03-31,1628,"1,714.00","1,714.00","1,714.00",NA,-10.6
"426",2024-04-07,1729,"1,594.00","1,594.00","1,594.00",NA,6.2
"427",2024-04-14,1919,"1,730.00","1,730.00","1,730.00",NA,10.99
"428",2024-04-21,1721,"1,882.00","1,882.00","1,882.00",NA,-10.32
"429",2024-04-28,1876,"1,684.00","1,684.00","1,684.00",NA,9.01
"430",2024-05-05,2129,"2,203.00","2,203.00","2,203.00",NA,13.49
"431",2024-05-12,1844,"1,889.00","1,889.00","1,889.00",NA,-13.39
"432",2024-05-19,1797,"1,847.00","1,847.00","1,847.00",NA,-2.55
"433",2024-05-26,1815,"1,784.00","1,784.00","1,784.00",NA,1
"434",2024-06-02,1881,"1,808.00","1,808.00","1,808.00",NA,3.64
"435",2024-06-09,1948,"1,883.00","1,883.00","1,883.00",NA,3.56
"436",2024-06-16,1997,"1,948.00","1,948.00","1,948.00",NA,2.52
"437",2024-06-23,2050,"1,973.00","2,050.00","1,926.00",NA,2.65
"438",2024-06-30,1966,"2,158.00","2,179.00","1,966.00",NA,-4.1
"439",2024-07-07,1997,"1,940.00","1,997.00","1,894.00",NA,1.58
"440",2024-07-14,1902,"1,993.00","1,993.00","1,890.00",NA,-4.76
"441",2024-07-21,1808,"1,896.00","1,896.00","1,808.00",NA,-4.94
"442",2024-07-28,1675,"1,797.00","1,797.00","1,668.00",NA,-7.36
"443",2024-08-04,1670,"1,677.00","1,698.00","1,670.00",NA,-0.3
"444",2024-08-11,1691,"1,655.00","1,728.00","1,655.00",NA,1.26
"445",2024-08-18,1762,"1,708.00","1,768.00","1,708.00",NA,4.2
"446",2024-08-25,1814,"1,721.00","1,827.00","1,721.00",NA,2.95
"447",2024-09-01,1941,"1,919.00","1,947.00","1,902.00",NA,7
"448",2024-09-08,1890,"1,958.00","1,963.00","1,890.00",NA,-2.63
"449",2024-09-15,1977,"1,896.00","1,977.00","1,890.00",NA,4.6
"450",2024-09-22,2110,"1,999.00","2,110.00","1,999.00",NA,6.73
"451",2024-09-29,1928,"2,084.00","2,084.00","1,928.00",NA,-8.63
"452",2024-10-06,1809,"1,907.00","1,907.00","1,790.00",NA,-6.17
"453",2024-10-13,1576,"1,814.00","1,814.00","1,576.00",NA,-12.88
"454",2024-10-20,1410,"1,546.00","1,546.00","1,410.00",NA,-10.53
"455",2024-10-27,1378,"1,382.00","1,402.00","1,378.00",NA,-2.27
"456",2024-11-03,1495,"1,374.00","1,495.00","1,374.00",NA,8.49
"457",2024-11-10,1785,"1,558.00","1,785.00","1,558.00",NA,19.4
"458",2024-11-17,1537,"1,756.00","1,756.00","1,756.00",NA,-13.89
"459",2024-11-24,1354,"1,529.00","1,529.00","1,529.00",NA,-11.91
"460",2024-12-01,1167,"1,298.00","1,298.00","1,298.00",NA,-13.81
"461",2024-12-08,1051,"1,168.00","1,168.00","1,168.00",NA,-9.94
"462",2024-12-15,990,"1,071.00","1,071.00","1,071.00",NA,-5.8
"463",2024-12-22,997,"994.00","994.00","994.00",NA,0.71
"464",2024-12-29,1072,"1,029.00","1,029.00","1,029.00",NA,7.52
"465",2025-01-05,1048,"1,043.00","1,043.00","1,043.00",NA,-2.24
"466",2025-01-12,987,"1,093.00","1,093.00","1,093.00",NA,-5.82
"467",2025-01-19,778,"957.00","957.00","957.00",NA,-21.18
"468",2025-01-26,735,"746.00","746.00","715.00",NA,-5.53
"469",2025-02-02,815,"738.00","815.00","738.00",NA,10.88
"470",2025-02-09,792,"809.00","809.00","776.00",NA,-2.82
"471",2025-02-16,981,"806.00","981.00","806.00",NA,23.86
"472",2025-02-23,1229,"1,002.00","1,229.00","1,002.00",NA,25.28
"473",2025-03-02,1400,"1,276.00","1,400.00","1,228.00",NA,13.91
"474",2025-03-09,1669,"1,424.00","1,669.00","1,424.00",NA,19.21
"475",2025-03-16,1643,"1,658.00","1,658.00","1,635.00",NA,-1.56
"476",2025-03-23,1602,"1,652.00","1,652.00","1,602.00",NA,-2.5
"477",2025-03-30,1489,"1,598.00","1,598.00","1,489.00",NA,-7.05
"478",2025-04-06,1274,"1,401.00","1,401.00","1,259.00",NA,-14.44
"479",2025-04-13,1261,"1,282.00","1,282.00","1,241.00",NA,-1.02
"480",2025-04-20,1373,"1,261.00","1,373.00","1,261.00",NA,8.88
"481",2025-04-27,1421,"1,403.00","1,421.00","1,386.00",NA,3.5
"482",2025-05-04,1299,"1,406.00","1,406.00","1,299.00",NA,-8.59
"483",2025-05-11,1388,"1,304.00","1,388.00","1,267.00",NA,6.85
"484",2025-05-18,1340,"1,347.00","1,347.00","1,337.00",NA,-3.46
"485",2025-05-25,1418,"1,296.00","1,418.00","1,296.00",NA,5.82
"486",2025-06-01,1633,"1,422.00","1,633.00","1,422.00",NA,15.16
"487",2025-06-08,1968,"1,691.00","1,968.00","1,680.00",NA,20.51
"488",2025-06-15,1689,"1,975.00","1,975.00","1,689.00",NA,-14.18
"489",2025-06-22,1521,"1,674.00","1,681.00","1,521.00",NA,-9.95
"490",2025-06-29,1436,"1,436.00","1,436.00","1,436.00",NA,-5.59
"491",2025-07-06,1663,"1,663.00","1,663.00","1,663.00",NA,15.81
"492",2025-07-13,2052,"2,052.00","2,052.00","2,052.00",NA,23.39
"493",2025-07-20,2257,"2,257.00","2,257.00","2,257.00",NA,9.99
"494",2025-07-27,2018,"2,018.00","2,018.00","2,018.00",NA,-10.59
"495",2025-08-03,2051,"2,051.00","2,051.00","2,051.00",NA,1.64
"496",2025-08-10,2044,"2,039.00","2,044.00","2,039.00",NA,-0.34
"497",2025-08-17,1944,"1,893.00","1,944.00","1,893.00",NA,-4.89
"498",2025-08-24,2025,"2,025.00","2,025.00","2,025.00",NA,4.17
"499",2025-08-31,1979,"1,963.00","1,979.00","1,963.00",NA,-2.27
"500",2025-09-07,2126,"2,126.00","2,126.00","2,126.00",NA,7.43
"501",2025-09-14,2203,"2,203.00","2,203.00","2,203.00",NA,3.62
"502",2025-09-21,2259,"2,259.00","2,259.00","2,259.00",NA,2.54
"503",2025-09-28,1901,"1,901.00","1,901.00","1,901.00",NA,-15.85
"504",2025-10-05,1936,"1,936.00","1,936.00","1,936.00",NA,1.84
"505",2025-10-12,2069,"2,046.00","2,069.00","2,046.00",NA,6.87
"506",2025-10-19,1991,"1,991.00","1,991.00","1,991.00",NA,-3.77
"507",2025-10-26,1966,"1,966.00","1,966.00","1,966.00",NA,-1.26
"508",2025-11-02,2104,"2,104.00","2,104.00","2,104.00",NA,7.02
"509",2025-11-09,2125,"2,077.00","2,125.00","2,077.00",NA,1
"510",2025-11-16,2275,"2,275.00","2,275.00","2,275.00",NA,7.06
"511",2025-11-23,2560,"2,560.00","2,560.00","2,560.00",NA,12.53
"512",2025-11-30,2727,"2,727.00","2,727.00","2,727.00",NA,6.52
"513",2025-12-07,2205,"2,205.00","2,205.00","2,205.00",NA,-19.14
"514",2025-12-14,2023,"2,071.00","2,071.00","2,023.00",NA,-8.25
"515",2025-12-21,1877,"1,979.00","1,979.00","1,877.00",NA,-7.22
"516",2025-12-28,1882,"1,882.00","1,882.00","1,882.00",NA,0.27
"517",2026-01-04,1688,"1,688.00","1,688.00","1,688.00",NA,-10.31
"518",2026-01-11,1567,"1,567.00","1,567.00","1,567.00",NA,-7.17
"519",2026-01-18,1762,"1,762.00","1,762.00","1,762.00",NA,12.44
"520",2026-01-25,2148,"2,148.00","2,148.00","2,148.00",NA,21.91
"521",2026-02-01,1923,"1,923.00","1,923.00","1,923.00",NA,-10.47
"522",2026-02-08,2083,"2,083.00","2,083.00","2,083.00",NA,8.32
"523",2026-02-15,2043,"2,095.00","2,095.00","2,019.00",NA,-1.92
"524",2026-02-22,2140,"2,140.00","2,140.00","2,140.00",NA,4.75
"525",2026-03-01,2010,"2,010.00","2,010.00","2,010.00",NA,-6.07
"526",2026-03-08,2028,"2,028.00","2,028.00","2,028.00",NA,0.9
"527",2026-03-15,2056,"2,057.00","2,057.00","2,056.00",NA,1.38
"528",2026-03-22,2031,"2,014.00","2,031.00","2,014.00",NA,-1.22
"529",2026-03-29,2066,"2,066.00","2,066.00","2,066.00",NA,1.72
"530",2026-04-05,2201,"2,201.00","2,201.00","2,201.00",NA,6.53
"531",2026-04-12,2567,"2,567.00","2,567.00","2,567.00",NA,16.63
"532",2026-04-19,2665,"2,665.00","2,665.00","2,665.00",NA,3.82
"533",2026-04-26,2730,"2,730.00","2,730.00","2,730.00",NA,2.44
"534",2026-05-03,2978,"2,978.00","2,978.00","2,978.00",NA,9.08
"535",2026-05-10,3151,"3,151.00","3,151.00","3,151.00",NA,5.81
"536",2026-05-17,2991,"2,991.00","2,991.00","2,991.00",NA,-5.08
"537",2026-05-24,3224,"3,226.00","3,226.00","3,224.00",NA,7.79
"538",2026-05-31,2981,"3,222.00","3,222.00","2,981.00",NA,-7.54
"539",2026-06-07,2818,"2,916.00","2,916.00","2,818.00",NA,-5.47
